"date","infections_mean","infections_sd","inf_lo01","inf_hi99","inf_lo05","inf_hi95","inf_lo10","inf_hi90","R_mean","R_sd","R_lo01","R_hi99","R_lo05","R_hi95","R_lo10","R_hi90","crossing_prob","end_first_ix","end_first_date","start_second_ix","start_second_date","country","confirm","first_low_ix","second_max_ix","first_low_date","second_max_date"
2020-09-07,52.555361399228,6.01631003935227,40.6409150445563,69.2739206790199,43.382657616758,63.0358876609784,45.1970042837123,60.2459924157913,1.21329293342461,0.0622442819694208,1.08344559298285,1.3863950531785,1.11752559633855,1.32425748327796,1.13840624626787,1.29315770640564,0.99975,103,2020-06-09,123,2020-06-29,"Lithuania",17,103,128,2020-06-09,2020-07-04
2020-09-08,56.1084536833087,6.49094613790781,43.0463610142257,73.5875242952699,46.2617723501176,67.6073041200036,48.215251007696,64.3539035655901,1.22689214225451,0.0629878579694838,1.09577175941171,1.40487586848623,1.13069014952869,1.33836635686206,1.1515257131223,1.30844345460838,1,103,2020-06-09,123,2020-06-29,"Lithuania",28,103,128,2020-06-09,2020-07-04
2020-09-09,60.001025743467,7.01833628854562,45.820556800364,78.255177476072,49.4031420148366,72.2578094540487,51.4911331112718,68.9721351260255,1.23835837832557,0.0632187279516219,1.10607050721565,1.41120074616256,1.14198506712252,1.34941734001074,1.16392027201065,1.3205294682538,1,103,2020-06-09,123,2020-06-29,"Lithuania",37,103,128,2020-06-09,2020-07-04
2020-09-10,64.2277793648997,7.58732090719748,48.9954608410461,85.2709695508447,52.7414283381708,77.5245684796014,55.1204279753244,74.1369128716456,1.24750622323741,0.0630450578563096,1.11692085221033,1.42120831251863,1.15162029803297,1.35684206430194,1.17218519980487,1.33012567322251,1,103,2020-06-09,123,2020-06-29,"Lithuania",44,103,128,2020-06-09,2020-07-04
2020-09-11,68.7773617609854,8.18364175593359,52.3174528626684,91.7692512050448,56.4769631841763,83.0967624745018,58.9139214835635,79.3832079562271,1.25424551697247,0.0627213606335883,1.12241218321802,1.42007423418761,1.15765690766927,1.36182641425294,1.17942038990597,1.33616123301338,1,103,2020-06-09,123,2020-06-29,"Lithuania",49,103,128,2020-06-09,2020-07-04
2020-09-12,73.6330750543735,8.79422326006986,56.1408651371257,98.0912179730522,60.4451245908007,89.0489112665202,63.0096383226107,85.0725936513584,1.25858385212372,0.0626610989224169,1.11834792957502,1.42008819137393,1.16211519489205,1.36615843307627,1.18280644528383,1.33943528685698,0.99975,103,2020-06-09,123,2020-06-29,"Lithuania",60,103,128,2020-06-09,2020-07-04
2020-09-13,78.7744874918561,9.41535856680089,59.8084385363983,105.088629483516,64.6351637970432,95.5287003831698,67.4203939613555,90.9236491648226,1.26062295351116,0.0634349191065695,1.11678076938623,1.42187996709037,1.16185533490889,1.36658052597554,1.18348364237011,1.34121017870452,0.99975,103,2020-06-09,123,2020-06-29,"Lithuania",55,103,128,2020-06-09,2020-07-04
2020-09-14,84.1801047072013,10.0668227125268,64.1498639797052,111.726632457786,69.2269134143456,102.185407411361,71.9606691089487,97.2206111627514,1.26054953206112,0.0657216909448879,1.11128653098782,1.42482189328995,1.15590967136437,1.36910709665834,1.17879275692879,1.34449352792963,0.99975,103,2020-06-09,123,2020-06-29,"Lithuania",15,103,128,2020-06-09,2020-07-04
2020-09-15,89.8311676290452,10.8131992608432,68.2797970455069,119.564628792467,73.7246340393011,108.907928561279,76.5514971285426,103.599015774211,1.25862119097063,0.0701750551087487,1.10222744872578,1.43228092334899,1.14593085230773,1.37574914370031,1.17047093814967,1.34915811846942,0.99975,103,2020-06-09,123,2020-06-29,"Lithuania",28,103,128,2020-06-09,2020-07-04
2020-09-16,95.7164719629505,11.7886693414787,72.3902682478854,127.819305001919,78.1105353271938,116.626468541878,81.4495054231126,110.814043645555,1.25514822713735,0.0772352465648558,1.08541853705486,1.44095089625604,1.12927597366324,1.3844060856461,1.15815203199366,1.35686019054087,0.9995,103,2020-06-09,123,2020-06-29,"Lithuania",60,103,128,2020-06-09,2020-07-04
2020-09-17,101.837892109847,13.2104838050943,76.0301465173464,136.804950467319,81.9887725661706,125.236700717427,85.7375542073314,118.844676133302,1.2504728578878,0.0870058170690807,1.06129685603443,1.46036352150993,1.11088602726034,1.3966402741789,1.13993873619308,1.36399723959832,0.9985,103,2020-06-09,123,2020-06-29,"Lithuania",62,103,128,2020-06-09,2020-07-04
2020-09-18,108.216144930394,15.3591489951273,78.376997622686,148.55364155299,85.1302799177121,135.970952959834,89.6046004573332,128.485683345242,1.24494817424203,0.0992817583570158,1.02540129344893,1.48217834084286,1.08576474767684,1.41234193171463,1.1185735478115,1.37360156800042,0.99625,103,2020-06-09,123,2020-06-29,"Lithuania",92,103,128,2020-06-09,2020-07-04
2020-09-19,114.896368596117,18.5252621088087,78.9946806810361,163.947590545303,87.7552970891273,148.307585078714,92.4720732390807,139.451578935045,1.23891939646769,0.113682495381737,0.988984312470654,1.51037218425897,1.05787812874853,1.43132694365861,1.09640480729477,1.38502338054829,0.98575,103,2020-06-09,123,2020-06-29,"Lithuania",95,103,128,2020-06-09,2020-07-04
2020-09-20,121.953381658634,22.9660489398738,79.2178259727792,185.643263609196,88.4208538144196,163.848537127433,94.4952683899044,151.900103186121,1.23270942031383,0.129790039132728,0.940740223798384,1.54527594093523,1.0264262658788,1.45279957836539,1.07090009395016,1.40018263314175,0.969,103,2020-06-09,123,2020-06-29,"Lithuania",83,103,128,2020-06-09,2020-07-04
2020-09-21,129.496973954088,28.912568180485,77.4524934889155,210.970797960586,87.8419296499988,182.283873230167,95.263481032231,167.258699165082,1.2266093481632,0.147239817144856,0.897428542517145,1.58557644550961,0.992553460492354,1.47389109354439,1.0461881001084,1.41735370948877,0.945,103,2020-06-09,123,2020-06-29,"Lithuania",41,103,128,2020-06-09,2020-07-04
2020-09-22,137.678121108847,36.6197952524794,73.6798961130089,242.682551167422,86.9159913503843,204.27579052954,94.874886471536,186.024439126748,1.22087329953616,0.165760938335209,0.852488622093038,1.63431486170817,0.954146935680711,1.49943376024954,1.01867133357896,1.43549904525756,0.92075,103,2020-06-09,123,2020-06-29,"Lithuania",47,103,128,2020-06-09,2020-07-04
2020-09-23,146.697500098194,46.4335465906049,69.0461936119069,286.606545711869,83.9864383437678,231.313674252767,93.6877413302355,208.918322235253,1.21571596457101,0.185179434183188,0.805497324030676,1.67904937565394,0.919422779251961,1.52764569812655,0.989604888032272,1.45541039072994,0.88775,103,2020-06-09,123,2020-06-29,"Lithuania",129,103,128,2020-06-09,2020-07-04
2020-09-24,156.818178192495,58.8700803403767,64.1697813072304,342.737870483065,79.9401103855002,263.448909920864,91.7782172857503,235.88227672066,1.21131144207708,0.205399726406542,0.764005267828851,1.73931672866016,0.890210539203841,1.56422148602849,0.958642877195627,1.47434347194491,0.86025,103,2020-06-09,123,2020-06-29,"Lithuania",127,103,128,2020-06-09,2020-07-04
2020-09-25,168.385144803282,74.7299434279172,56.8111644370344,410.965168098668,75.8014006623829,304.401775458282,89.3744300517191,266.351997507118,1.20779269478856,0.226378952934156,0.717821362074068,1.7962531421661,0.858686325974463,1.5922821401607,0.928444490388164,1.49863508528221,0.833,103,2020-06-09,123,2020-06-29,"Lithuania",83,103,128,2020-06-09,2020-07-04
2020-09-26,181.855994527948,95.2927611207107,49.1175298082314,509.971633388313,70.9404536511506,353.566891974405,86.6822114326317,303.148281379246,1.20525185745773,0.248106168070284,0.680685398479543,1.86115292045565,0.823914592807877,1.62998763036399,0.902685043557644,1.5185890696417,0.80125,103,2020-06-09,123,2020-06-29,"Lithuania",156,103,128,2020-06-09,2020-07-04
2020-09-27,197.850474264393,122.68711788373,43.4180348302223,654.378169109654,65.5137227403089,418.854250841503,82.5755962432403,347.250896455643,1.20374204484586,0.270592038818768,0.643880117570596,1.92753860294896,0.795916199840649,1.66876471052821,0.878181775490927,1.53795686064331,0.77475,103,2020-06-09,123,2020-06-29,"Lithuania",129,103,128,2020-06-09,2020-07-04
2020-09-28,217.233604958682,160.645697342542,38.1029092527677,856.208504826292,60.13610841586,496.967352568553,78.1601463433674,397.965021131931,1.20328102943476,0.29386663922672,0.609002799760537,2.01489767368408,0.765780483290045,1.70623320636171,0.851486113955682,1.56906850644318,0.75375,103,2020-06-09,123,2020-06-29,"Lithuania",58,103,128,2020-06-09,2020-07-04
2020-09-29,241.261823072973,216.150431319569,33.3263788479994,1100.34243559107,55.483421057726,596.312185902803,74.0563911278276,458.574960112202,1.20385650082776,0.317977922696601,0.576508751837966,2.09376475263887,0.738080307458086,1.74538691699682,0.827154217690249,1.59859274618985,0.7305,103,2020-06-09,123,2020-06-29,"Lithuania",71,103,128,2020-06-09,2020-07-04
2020-03-01,1.41006807731002,0.66732553934677,0.436254600579641,3.68768565063845,0.617234468951667,2.64572868723734,0.728425393052917,2.27002393821943,3.57027294315033,0.723959826892636,2.12149030255162,5.58554761723909,2.49098896571959,4.88005181205355,2.69549197260965,4.51136742082785,1,38,2020-04-07,100,2020-06-08,"Luxembourg",1,38,112,2020-04-07,2020-06-20
2020-03-02,2.16855423073982,0.919175714822466,0.773174103370618,5.23122915314342,1.0429884626516,3.84619891318903,1.21155048245054,3.33980628502142,3.48252463887973,0.630014285321915,2.20146839114811,5.18273158967865,2.52992230833532,4.59721870258222,2.71749526471754,4.31361083121837,1,38,2020-04-07,100,2020-06-08,"Luxembourg",0,38,112,2020-04-07,2020-06-20
2020-03-03,3.35224531624643,1.27678857236187,1.35823500556557,7.54267130209146,1.74199843741859,5.63701287113147,1.98890384526454,4.9861201404187,3.38829870996903,0.544438659307108,2.24375315259403,4.81035399305868,2.56707791096018,4.34375065767035,2.72943197527079,4.10611264123001,1,38,2020-04-07,100,2020-06-08,"Luxembourg",0,38,112,2020-04-07,2020-06-20
2020-03-04,5.13428247405263,1.77850617798786,2.26306708294165,10.728746405852,2.82424725054537,8.26324330903525,3.19121203903253,7.42630246646537,3.28702763021962,0.468491914930099,2.28257085451895,4.48561225745869,2.57458603019102,4.09016980130588,2.70819547267078,3.89927940488014,1,38,2020-04-07,100,2020-06-08,"Luxembourg",0,38,112,2020-04-07,2020-06-20
2020-03-05,7.74797022498652,2.47112467251869,3.62252154764287,15.4351041215543,4.49230896616444,12.1779898056234,5.00123151890543,10.9817380562867,3.1783303087188,0.403281170186341,2.28844566382165,4.22047263204313,2.56930677829741,3.8646152591406,2.67756324902295,3.69425668616362,1,38,2020-04-07,100,2020-06-08,"Luxembourg",0,38,112,2020-04-07,2020-06-20
2020-03-06,11.4808487038546,3.4072082884248,5.66871026585931,21.9661813467626,6.93412904988197,17.8283300217712,7.69230932068897,15.8334606855565,3.06208594266556,0.349412601286445,2.26981760201056,3.96332277379268,2.52532001143659,3.64856355062868,2.63192897321133,3.5088174028212,1,38,2020-04-07,100,2020-06-08,"Luxembourg",0,38,112,2020-04-07,2020-06-20
2020-03-07,16.6605615777675,4.64132560916637,8.67746891250183,30.5423238968302,10.371923569186,25.2571034155171,11.4176097858623,22.6680946567301,2.93850365752745,0.306590144154977,2.24545678889343,3.74260650848391,2.46525014040181,3.45526542013416,2.55769471017233,3.32520232803001,1,38,2020-04-07,100,2020-06-08,"Luxembourg",2,38,112,2020-04-07,2020-06-20
2020-03-08,23.6227442672714,6.22623412762008,12.6736731384116,42.2982564090283,15.1095318759834,35.19274370394,16.6201614403754,31.7993072897028,2.80817552908464,0.273387844550682,2.20721959233113,3.53064111795004,2.38189490774543,3.27146426074161,2.46806329441594,3.16134642835797,1,38,2020-04-07,100,2020-06-08,"Luxembourg",0,38,112,2020-04-07,2020-06-20
2020-03-09,32.6690547934485,8.20976812073414,18.1392802869835,57.5949915823044,21.3464929423763,47.7387484887244,23.4313506195665,43.4095322304961,2.67209890830033,0.247466620421228,2.1408065112621,3.33350065561576,2.29396612861431,3.09549601121489,2.36225962242226,2.99490728696618,1,38,2020-04-07,100,2020-06-08,"Luxembourg",2,38,112,2020-04-07,2020-06-20
2020-03-10,43.9950565800878,10.6312910092312,25.1575896272848,75.3587874064183,29.3342320581601,63.4920545055082,32.0271691282372,57.9052246556321,2.53165631184004,0.226236340433203,2.04363146305841,3.13465829839664,2.18842546618283,2.92542521414193,2.25695594741621,2.82340711456006,1,38,2020-04-07,100,2020-06-08,"Luxembourg",0,38,112,2020-04-07,2020-06-20
2020-03-11,57.618034344654,13.5111364138033,33.6551606340068,97.6013073889776,39.301385231591,82.459405039994,42.144779334157,75.3796700333776,2.38854831756803,0.207577844400146,1.93225662166872,2.936540716442,2.07906351451159,2.75505521565353,2.14042063696782,2.66037444105403,1,38,2020-04-07,100,2020-06-08,"Luxembourg",2,38,112,2020-04-07,2020-06-20
2020-03-12,73.3106484391033,16.8282046135048,43.6716113528667,123.812865510711,50.3428930374354,104.187760226095,54.106378761578,95.321237310611,2.24468547789268,0.190219116356821,1.83227006875031,2.73409036561537,1.96276228963675,2.57924904347483,2.01418277410302,2.49390667993386,1,38,2020-04-07,100,2020-06-08,"Luxembourg",0,38,112,2020-04-07,2020-06-20
2020-03-13,90.5642722334657,20.4916085121162,54.8849213541175,152.767196889012,62.8843750042638,128.313975443373,67.1680512005907,117.281993550691,2.10205533526367,0.1736968461029,1.72790728816508,2.56693735807029,1.83868612782518,2.41135376758886,1.89480654470027,2.32861301431265,1,38,2020-04-07,100,2020-06-08,"Luxembourg",19,38,112,2020-04-07,2020-06-20
2020-03-14,108.601695133725,24.3260799831734,66.4583755953045,181.197184949326,75.7676663721523,152.521988763306,81.0464006691391,139.462773470852,1.96258584908293,0.158096371623688,1.61899084457389,2.37921562035831,1.71807594251703,2.23929176926954,1.77520328120245,2.16850531128641,1,38,2020-04-07,100,2020-06-08,"Luxembourg",12,38,112,2020-04-07,2020-06-20
2020-03-15,126.447675484509,28.0883395654305,77.196932648538,212.144805041874,88.0172809821771,178.257920538235,94.7992029238226,162.318835576575,1.82802515144959,0.143767016236485,1.51762930999,2.2128126394116,1.60549386630928,2.07362056276472,1.65546754638725,2.0124437920704,1,38,2020-04-07,100,2020-06-08,"Luxembourg",0,38,112,2020-04-07,2020-06-20
2020-03-16,143.048224398123,31.5121071208148,87.3880710701437,236.626457299873,100.138603125163,200.677200186849,107.43148416915,183.13976621601,1.69985135456604,0.131094814386953,1.41374023660216,2.04534031649475,1.49781688802937,1.91986931528673,1.53986542363524,1.86566037747328,1,38,2020-04-07,100,2020-06-08,"Luxembourg",39,38,112,2020-04-07,2020-06-20
2020-03-17,157.410221650079,34.3635857528076,96.0026655019503,258.99763831629,110.289033496372,219.573619738738,118.162935913792,201.484948141019,1.57921855272221,0.120339352175813,1.30797494381006,1.8812055580016,1.39096207821578,1.77856637581347,1.42837717773567,1.73062497949003,1,38,2020-04-07,100,2020-06-08,"Luxembourg",4,38,112,2020-04-07,2020-06-20
2020-03-18,168.739433792523,36.4863645190029,103.113274263907,277.07870367509,118.498218124386,235.148427939033,126.707130933374,215.925426260194,1.46693863008878,0.111539204580684,1.2164576047748,1.7445816224536,1.29065718594221,1.64977775976619,1.32647179485318,1.60749049119718,1,38,2020-04-07,100,2020-06-08,"Luxembourg",59,38,112,2020-04-07,2020-06-20
2020-03-19,176.526785852175,37.8202045107768,108.854593726256,286.838155761626,123.470733004912,245.1606788927,132.726267895724,225.699392788881,1.36349376291526,0.10450265336789,1.12568568378681,1.61511945955379,1.19390783756748,1.53177172175126,1.23031852190598,1.49421680259108,0.999,38,2020-04-07,100,2020-06-08,"Luxembourg",70,38,112,2020-04-07,2020-06-20
2020-03-20,180.585326618301,38.3895917044584,111.468850097413,292.432716697261,126.5502135421,249.621544748104,136.044826516152,230.164233530959,1.2690716135466,0.0988782993157964,1.03993947897667,1.50887472796782,1.10505122905836,1.42617193104754,1.14134901760499,1.39127053237008,0.9955,38,2020-04-07,100,2020-06-08,"Luxembourg",135,38,112,2020-04-07,2020-06-20
2020-03-21,181.030642878942,38.2741335356723,112.836296875438,291.181886378169,127.037076377022,249.664924528292,135.902922830922,231.057072762202,1.18361416498807,0.094262730107563,0.954781070862781,1.40792558924887,1.02574360354051,1.33352676125635,1.06281900617803,1.29960853540143,0.97075,38,2020-04-07,100,2020-06-08,"Luxembourg",139,38,112,2020-04-07,2020-06-20
2020-03-22,178.220741620228,37.5784556400351,110.302116380906,284.667565412743,124.992352418903,245.731067224962,134.143560156639,226.563187731618,1.10687179758942,0.0902937837812923,0.886776282111463,1.31043596980048,0.954423006949491,1.24976614255043,0.989222911204684,1.21733122014366,0.88275,38,2020-04-07,100,2020-06-08,"Luxembourg",186,38,112,2020-04-07,2020-06-20
2020-03-23,172.675458550792,36.4119230445868,105.771057277821,275.511787559483,120.85572620061,238.863503433571,129.595130250947,219.420197365843,1.03845602526005,0.0867024100704853,0.827090438074814,1.23563331471365,0.890831517679239,1.17570593695578,0.925687777819317,1.14428851748076,0.68375,38,2020-04-07,100,2020-06-08,"Luxembourg",128,38,112,2020-04-07,2020-06-20
2020-03-24,164.994160241565,34.8789922994511,100.883196990414,263.246339380149,115.312998750044,229.149783448343,123.326310118096,209.765731739979,0.977886550959286,0.0833242329504831,0.774013908825746,1.17300816003207,0.835559543848517,1.10890570767239,0.869972004779201,1.07898240855982,0.41075,38,2020-04-07,100,2020-06-08,"Luxembourg",77,38,112,2020-04-07,2020-06-20
2020-03-25,155.785047143639,33.07619331668,94.9130748307791,252.812417001376,108.313262892869,215.98522821881,116.333013384287,198.84249839492,0.924630393407954,0.0800848355698512,0.727035472997313,1.10915781619144,0.787036292718923,1.05200368136191,0.821382516601046,1.02183287386081,0.16775,38,2020-04-07,100,2020-06-08,"Luxembourg",224,38,112,2020-04-07,2020-06-20
2020-03-26,145.6128908509,31.0913118025389,88.4726179937362,235.794841137759,100.764535647229,202.102862266574,108.875250940578,186.505604349911,0.878132487574197,0.0769733905098631,0.688457121101064,1.05387241120504,0.74886195499228,1.00027666627788,0.777957509242665,0.971857247945463,0.05075,38,2020-04-07,100,2020-06-08,"Luxembourg",234,38,112,2020-04-07,2020-06-20
2020-03-27,134.966479247684,29.0023141219205,81.3395156288338,217.790278662145,92.9660500759127,187.378493604919,100.332307951969,172.754683421163,0.837838276608209,0.0740156466133211,0.655019570165163,1.00433001476822,0.713234600483724,0.954716502233804,0.743159220671108,0.928019286746938,0.0105,38,2020-04-07,100,2020-06-08,"Luxembourg",120,38,112,2020-04-07,2020-06-20
2020-03-28,124.243455962877,26.8758617688153,74.5764712162592,203.766887707234,85.4581724031323,172.563841970453,92.3479081212168,159.123009926176,0.803209407057954,0.07125274465594,0.623458756347313,0.962407760340744,0.683016923932211,0.916387101800535,0.712840340434294,0.890650679846296,0.005,38,2020-04-07,100,2020-06-08,"Luxembourg",152,38,112,2020-04-07,2020-06-20
2020-03-29,113.748486290617,24.7663049107907,67.8943132652523,185.160128148514,77.7257666493023,158.234388582671,84.2354040766294,145.922889487825,0.773733818468393,0.0687275054980283,0.602901826968441,0.927288034422727,0.658215189148053,0.884789697472068,0.687602628552408,0.858845964213905,0.00225,38,2020-04-07,100,2020-06-08,"Luxembourg",226,38,112,2020-04-07,2020-06-20
2020-03-30,103.700314279918,22.7156978617142,61.6347081522499,167.167737828585,70.6818993851486,144.293250469566,76.7682053394833,133.328421259311,0.748931456429993,0.0664764755992631,0.582524280590925,0.903161077769025,0.63807772557742,0.856071998444806,0.665411005257496,0.833453806743907,0.00075,38,2020-04-07,100,2020-06-08,"Luxembourg",119,38,112,2020-04-07,2020-06-20
2020-03-31,94.2437529727544,20.7546497792013,56.1399968709149,154.743613066638,64.2260499680613,131.688098150884,69.5424693065561,121.445816324911,0.728356693149501,0.0645258386168674,0.570132511370807,0.88259824524499,0.620228784908744,0.831722380848573,0.647842734707271,0.810701944376187,5e-04,38,2020-04-07,100,2020-06-08,"Luxembourg",38,38,112,2020-04-07,2020-06-20
2020-04-01,85.4635423657043,18.9036134511353,50.6141798013334,140.972327999427,58.157869432577,120.086159540539,62.9668337555406,109.878917435401,0.711598384078369,0.0628906872735344,0.559498832402601,0.865173860061734,0.605788781690575,0.813422905564675,0.634103489013992,0.790584043367442,0.00025,38,2020-04-07,100,2020-06-08,"Luxembourg",190,38,112,2020-04-07,2020-06-20
2020-04-02,77.3980041173864,17.174507498466,45.8092638535637,128.476018972371,52.6265345052755,108.479375884646,56.863632531043,99.4289788839715,0.698278334582574,0.0615765900730094,0.551939458942217,0.850722692686303,0.597118416861845,0.798885182453175,0.621930354728404,0.776059622632498,0.00025,38,2020-04-07,100,2020-06-08,"Luxembourg",141,38,112,2020-04-07,2020-06-20
2020-04-03,70.0512770633702,15.5727051105599,41.5673727737909,115.71886814577,47.7264299161188,98.2044084829771,51.5387791485604,90.0200997727698,0.68804881776782,0.0605804402340226,0.546554988234779,0.839548164826349,0.590311893136642,0.788349295957887,0.613039722428448,0.764501110710233,0.00025,38,2020-04-07,100,2020-06-08,"Luxembourg",168,38,112,2020-04-07,2020-06-20
2020-04-04,63.4035996799314,14.0991275258828,37.8124391828155,105.309923387487,43.2900006470793,89.1243781935298,46.6772839120849,81.0824108299318,0.680589694866637,0.0598890559376782,0.543193573118038,0.833134327203833,0.584252430875111,0.780626418338149,0.60648128927926,0.755366392645576,0.00025,38,2020-04-07,100,2020-06-08,"Luxembourg",125,38,112,2020-04-07,2020-06-20
2020-04-05,57.4195117360792,12.7519331245945,34.3410112134271,96.0791021557521,39.2919809092414,80.6060447109753,42.3910722312061,73.4470587589167,0.675605597845828,0.0594790435081515,0.542645680861588,0.829582028417974,0.581306499646675,0.774282784664356,0.60120190380635,0.749088091505453,0.00025,38,2020-04-07,100,2020-06-08,"Luxembourg",117,38,112,2020-04-07,2020-06-20
2020-04-06,52.0541282427504,11.5275458701852,31.021003602347,86.5515680825161,35.6101268222639,72.8212069806836,38.51560025232,66.6546085924306,0.672823458893084,0.0593225151718704,0.542551874813084,0.829075618375828,0.580220506979226,0.774867149084915,0.599999857308997,0.746333376608683,0,38,2020-04-07,100,2020-06-08,"Luxembourg",75,38,112,2020-04-07,2020-06-20
2020-04-07,47.2577718313644,10.4212148988628,28.0222577570536,78.5427977264057,32.4859706556534,66.156260432565,35.1053911484816,60.4800078605239,0.671990433204298,0.0593966698382201,0.544577530178552,0.827384278080544,0.579115121106455,0.775182797626692,0.599145225177313,0.7456778296193,0,38,2020-04-07,100,2020-06-08,"Luxembourg",39,38,112,2020-04-07,2020-06-20
2020-04-08,42.9792802849057,9.42739641279565,25.5788339499968,71.1186931140811,29.6431097384817,60.0057238924878,31.9702481448168,54.9736180438327,0.672872114565222,0.0596886069047136,0.547015994542432,0.834041190438763,0.580693253407169,0.777893928647076,0.599777135577929,0.747763847450244,0,38,2020-04-07,100,2020-06-08,"Luxembourg",127,38,112,2020-04-07,2020-06-20
2020-04-09,39.1682731202144,8.54001925341364,23.306042189602,64.3957734536604,27.1665743443046,54.58099315392,29.1489007284318,50.1550840973863,0.675251010944699,0.060188897654651,0.550688202704533,0.834328405236087,0.58190482528665,0.779510010089044,0.601809789143334,0.751619323898637,0,38,2020-04-07,100,2020-06-08,"Luxembourg",64,38,112,2020-04-07,2020-06-20
2020-04-10,35.7766155209335,7.75254857252496,21.5790992981616,58.4761081693004,24.9799249720426,49.9880224450266,26.6761995895981,45.6823252348826,0.678925456823911,0.0608768356520428,0.551319377066906,0.845860312291427,0.584951363167186,0.783425806884674,0.604699164402983,0.75695346258855,0,38,2020-04-07,100,2020-06-08,"Luxembourg",81,38,112,2020-04-07,2020-06-20
2020-04-11,32.7592854732417,7.05785740953473,19.7106795201028,52.8065411291119,22.8972627991839,45.9497045583731,24.5428686936448,41.8096962091754,0.683709267466105,0.0617077385704219,0.555626700074706,0.849493226738029,0.588460300792461,0.789326186775242,0.608791654276423,0.763811570214289,0,38,2020-04-07,100,2020-06-08,"Luxembourg",108,38,112,2020-04-07,2020-06-20
2020-04-12,30.0748242985897,6.44807370168992,18.160000537849,48.1187862877077,21.0065723669709,42.1285855123925,22.6706591838818,38.5744732574885,0.689432315815508,0.0626118435381052,0.561758870889456,0.858156450871578,0.594072349655092,0.797112630111048,0.613221766698384,0.770996760210077,0,38,2020-04-07,100,2020-06-08,"Luxembourg",47,38,112,2020-04-07,2020-06-20
2020-04-13,27.6855166333483,5.91459880198725,16.8252465301735,44.4651967051932,19.4475898575986,38.6884978098766,20.9124143385479,35.5946869418655,0.695941856049926,0.0635068721374385,0.566608461869019,0.864267093700869,0.599589774060997,0.803893820572673,0.618617877844905,0.778153390264265,0,38,2020-04-07,100,2020-06-08,"Luxembourg",11,38,112,2020-04-07,2020-06-20
2020-04-14,25.5574013719437,5.44838136398694,15.4831419201283,40.8775652925318,17.9868511462184,35.5260129872633,19.2856149464648,32.8032641843178,0.703104016945557,0.0643184195142922,0.568844591584045,0.874010944925875,0.605370935353979,0.814222471493737,0.62403380895076,0.785679421675888,0,38,2020-04-07,100,2020-06-08,"Luxembourg",11,38,112,2020-04-07,2020-06-20
2020-04-15,23.660171500853,5.04039085476618,14.3609732934814,38.0307253653321,16.5813439510748,32.8824941941275,17.8237538846825,30.2561418570163,0.710804665719245,0.0649986383351175,0.574980649247088,0.884430241009111,0.611725352392365,0.822433899614054,0.631492315572511,0.794559383338101,0,38,2020-04-07,100,2020-06-08,"Luxembourg",15,38,112,2020-04-07,2020-06-20
2020-04-16,21.9669900168551,4.68215677278836,13.3115011859728,35.1897334862223,15.3998958143241,30.5620764459663,16.5654639107719,28.1053828719849,0.718948927388207,0.065535171046708,0.580425203905286,0.896588350168257,0.618393853932272,0.830909274382334,0.639029972978718,0.803316550057479,0,38,2020-04-07,100,2020-06-08,"Luxembourg",66,38,112,2020-04-07,2020-06-20
2020-04-17,20.4542350835286,4.3662234899607,12.3682060400151,32.5487823005308,14.3615569968497,28.3741642317408,15.4341038876335,26.1759236086858,0.727459007428505,0.0659474004528264,0.582726500028083,0.900143218843212,0.625562709020123,0.839191058250052,0.64738734595211,0.813557090861399,0.00025,38,2020-04-07,100,2020-06-08,"Luxembourg",71,38,112,2020-04-07,2020-06-20
2020-04-18,19.1011868834767,4.08639367321107,11.4708524336056,30.7280789708482,13.393851065109,26.4048821398986,14.3680535687291,24.5247351236204,0.736270439660981,0.0662732545919827,0.59086722358742,0.910956050986097,0.631226553587481,0.848541977436679,0.656770913739972,0.823443572066518,0.00075,38,2020-04-07,100,2020-06-08,"Luxembourg",36,38,112,2020-04-07,2020-06-20
2020-04-19,17.8896751583446,3.83770222451582,10.7140064907195,28.7461653322425,12.4799134166212,24.8500921694688,13.4406748613243,22.956511571682,0.745327253693635,0.0665539427648508,0.598908416049416,0.920999914025828,0.64008085505902,0.856363769545521,0.665041245892353,0.831956011751753,0.00125,38,2020-04-07,100,2020-06-08,"Luxembourg",57,38,112,2020-04-07,2020-06-20
2020-04-20,16.8037135623772,3.61617164952998,10.013790530793,26.9341941450948,11.6945663702775,23.3042572774777,12.6275587899209,21.60474024777,0.754576692684194,0.0668236027815219,0.605690409433128,0.927981917643776,0.649188327875355,0.864414918169086,0.673354693088967,0.841383456604486,0.0015,38,2020-04-07,100,2020-06-08,"Luxembourg",13,38,112,2020-04-07,2020-06-20
2020-04-21,15.8291490356686,3.4184884005501,9.37532494058725,25.2984273714582,11.0203867287132,21.9829231089121,11.8677944733941,20.4120722482964,0.763964037403496,0.0671060175535058,0.61894056015914,0.940704007672527,0.659821455099309,0.876193508594738,0.681992221784323,0.850005560667061,0.00175,38,2020-04-07,100,2020-06-08,"Luxembourg",8,38,112,2020-04-07,2020-06-20
